ACCOUNTING_PERIOD,report_mapping_id,FAC_ROLLUP,ind01,ind02,ind03,ind04,ind05,ind06,ind07,ind08,ind09,ind10,ind11,ind12,ind13,ind14,ind15,ind16,ind17,ind18,ind19,ind20,ind21,ind22,ind23,ind24,ind25,ind26,ind27,ind28,ind29,ind30,ind31,ind32,ind33,ind34,ind35,ind36,ind37,ind38,ind39,ind40,ind41,ind42,ind43,ind44,ind45,ind46,ind47,ind48,ind49,ind50,ind51,ind52,ind53,ind54,ind55,ind56,ind57,ind58,ind59,ind60,ind61,ind62,ind63,ind64,ind65,ind66,ind67,ind68,ind69,ind70,ind71,ind72,ind73,ind74
2020/2021YE,4,910,9989378,9973811,0.0015566707,0.0007772354,0.0007772354,0.07442554,1.9090861541,3458731,,-0.112147353,,0.5884798638,0.0490830349,0.0057564969,0.0597183011,0.033523458,0.0668657433,0.0016452545,0.1004418668,,0.0170555824,,0.0774303982,,900.38064874,118.78209038,102.2752319,54.15547275,0.2570365517,,0.1804574151,0.0060260869,0.0745571009,,61.985641026,13.743076923,48.05025641,0.1364017361,0.7751836654,0.830232969,0.0201619774,0.0073719005,0.001218472,0.0064049171,3607,,,,,,3607,,,,,,5683,,5683,,,,,,,,,,,,,,,
2020/2021YE,4,916,77457263,76852692,0.0077132004,0.0090070585,0.0090070585,0.05592808,0.8472501587,-2316510,,,37.278245312,0.6189464306,0.0787430363,0.0395913607,0.0431585119,0.0489354553,0.0667698063,0.0166722458,0.0271778886,,0.00727867,,0.0527265946,,810.52035975,46.807912868,91.092577227,49.618503609,0.1049999379,,0.0994450887,0.0271251842,0.0701974639,,505.35948718,51.819487179,453.54,0.0482986978,0.8974601477,0.713978521,0.0580106179,0.0290826777,0.0226582454,0.026954684,19408,1458,,,4043,,24909,877,4209,5086,91.147945205,33269,5679,90830,129778,,,,,,,,,,,,,,,
2020/2021YE,4,927,90578257,92307723,-0.018761872,-0.012903527,-0.015021804,0.0619009458,0.7406260665,-8395589,0.0582817494,-0.212253889,19.085651984,0.6956420434,0.0112912505,0.014984812,0.0696993554,0.0125893831,0.0480837495,0.0237871635,0.0812057615,,0.005145278,,0.0375712031,,417.25982323,49.29856452,82.639987139,48.628609411,0.2093164936,,0.169497615,0.0215402957,0.0537662704,,745.90410256,100.16820513,644.73282051,0.0035716326,0.8643642236,0.4803608401,0.0581902133,0.0116257329,0.0260181656,0.0175303907,,,12953,24771,40229,,77953,,,,,,,20821,20821,,,,,,,,,,,,,,,
2020/2021YE,4,928,69408877,62315734,0.1008651002,0.0947906861,0.0998320287,0.05032388,1.0923286197,1342899,0.0146910452,,42.259694547,0.5821878434,0.1260981635,0.0504259545,0.0603894734,0.0154542149,0.0452207542,0.0277383131,0.0397325392,,0.0112099488,,0.0415427951,,498.97962916,44.071118603,95.249424006,50.173479646,0.0751146821,,0.1181310724,0.0360077363,0.0481439351,,386.70717949,37.274358974,348.87897436,0.0048618922,0.9021786842,0.4388741951,0.0505163168,0.0234912899,0.0347730936,0.029077099,26001,2068,,,,,28069,493,5230,5723,89.956164384,32834,870,33726,67430,,,,,,,,,,,,,,,
2020/2021YE,4,930,479823212,466028517,0.0284966853,0.0282855006,0.0289511906,0.1179726899,0.9829028988,-1380837,0.0733322494,,31.159298241,0.5934991293,0.0603177941,0.0498250315,0.0417731447,0.1117747285,0.0658014954,0.0122957328,0.0216213716,,0.006059866,0.001715293,0.035316413,,636.55130661,25.611796282,93.073443322,51.200685948,0.1038843839,,0.0831115087,0.0120957155,0.0727416731,,2845.5035897,379.56358974,2451.9276923,0.0224839389,0.861684976,0.6591811652,0.0492211037,0.0365793382,0.0344976172,0.0358821452,119131,6136,39522,12649,40175,,217766,4913,9599,14512,161.96164384,59116,97320,224857,381293,,,,,,,,,,,,,,,
2020/2021YE,4,931,67103621,57752508,0.1387420887,0.1367401811,0.1367401811,0.1069696373,1.8058728707,8249806,0.1964699166,,46.306007374,0.5432978311,0.1247640161,0.0437451549,0.073709701,0.0247457906,0.0701615698,0.039485498,0.0380133085,,0.0129043568,,0.0291727732,,476.24585082,79.413746172,83.658020387,42.232441387,0.2040359043,,0.1302832576,0.015611527,0.0790300438,,401.79179487,47.73025641,348.19641026,0.0071173501,0.8666090615,0.7871272871,0.0134630688,0.0038167726,0.0036450219,0.0037639794,17619,1139,,435,,7258,26451,528,1897,2425,37.810958904,13801,8771,3414,25986,,,,,,,,,,,,,,,
2020/2021YE,4,932,167706532,155430647,0.0718828252,0.0797907294,0.09379785,0.106933691,1.2736597799,9944092,0.2458416469,,33.895883313,0.7634563637,0.0106264066,0.0206811012,0.04726058,0.0152020645,0.033482964,0.0127112469,0.0313422211,,0.0121489454,0.0152761163,0.0378119902,,369.55051923,38.326036482,74.325290897,50.125368046,0.2649439163,,0.1359244881,0.0136050303,0.0361548166,,1269.1666667,139.56461538,1126.9994872,0.0319702,0.8879838376,0.6418616466,0.0646543818,0.0397381155,0.0597077708,0.0476407964,,,,23080,141877,,164957,,,,,,2851,10489,13340,,,,,,,,,,,,,,,
2020/2021YE,4,933,624829221,580066794,0.0709347075,0.0770286685,0.0770286685,0.0826061974,1.843553724,108491210,0.3843087809,-0.04982965,16.171699478,0.5438526602,0.1086390231,0.0690033255,0.0372629927,0.1134880252,0.052280256,0.0280317706,0.0095073474,,0.0126256726,0.0007013658,0.0246075609,,768.61166006,38.066716813,106.94540237,50.344897516,0.1010451527,,0.0883153222,0.0314875036,0.0569606539,,3287.4902564,489.05230769,2759.8682051,0.0256072431,0.8395061247,0.6526515738,0.062085163,0.0372926455,0.0264060174,0.0338980554,134862,19375,24632,,,,178869,7209,22472,29681,228.67945205,83468,61958,278058,423484,,,,,,,,,,,,,,,
2020/2021YE,4,935,406050720,393731680,0.0299179698,0.031084385,0.0314919209,0.0916169088,0.9207126513,-5323374,0.0827214163,-0.008871693,33.101067156,0.5895692864,0.0858670388,0.0622367824,0.0500306397,0.0654909452,0.0740032569,0.0058558122,0.0300373256,,0.0048299087,0.0050009405,0.0270780636,,696.03989249,33.960908707,95.762101756,51.813806373,0.0730711011,,0.0788859562,0.016939986,0.0811995014,,2403.9312821,414.21025641,1961.6676923,0.0321876156,0.8160248618,0.7302056837,0.0455695145,0.0278309889,0.0344426864,0.0296676135,114510,8479,18069,,,,141058,5873,15931,21804,203.58356164,74308,70158,165742,310208,,,,,,,,,,,,,,,
2020/2021YE,4,936,1325569216,1314969012,0.0079280503,0.0089419969,0.0089831497,0.1456194021,1.3620480468,86988336,0.0574455313,-0.008157007,13.22984449,0.5608886343,0.0654722322,0.0751339185,0.0614119305,0.112519482,0.054642274,0.0122276964,0.0228486821,,0.0053118068,0.0003460083,0.029197335,,1041.0189114,34.769514195,95.445362768,49.934745885,0.088401881,,0.0921021463,0.0261762297,0.0632434051,,7877.6235897,1174.5225641,6580.8307692,0.0581473614,0.8353827387,0.824368488,0.0604985234,0.0121224612,0.0079922021,0.0113701427,246304,39674,31528,,,,317506,18603,18250,36853,363.04109589,132510,125962,579993,838465,,,,,,,,,,,,,,,
2020/2021YE,4,938,20637769,20632741,0.0002384344,0.0039848364,0.0121993428,0.0714111004,1.2876646702,1648868,0.0660191332,,23.578601136,0.4889713455,0.1706220822,0.0131956829,0.044157407,0.0069081303,0.0434512513,0.0275227084,0.0390905774,,0.003260713,,0.1628201019,,472.80677752,58.183750789,115.16720833,50.961086707,0.0994525521,,0.0934365257,0.0109678055,0.0465543701,,107.40512821,14.72974359,92.675384615,0.003289725,0.8628580978,0.6686533965,0.046423087,0.0373083102,0.0441193906,0.0395095433,4751,,,,,,4751,,,,50.153424658,18306,,,18306,,,,,,,,,,,,,,,
2020/2021YE,4,939,75628189,72864925,0.0364676143,0.026461041,0.026737716,0.1640343431,1.004038484,65407,,-0.467750312,7.7240786654,0.7017271299,0.0934019768,0.0084306797,0.0152384555,0.0027003877,0.0440962455,0.0086045581,0.0555108661,,0.0044704703,,0.0658192304,,797.10037616,40.394575332,80.951398561,52.496004722,0.2594905496,,0.080328347,0.0303098275,0.0494086395,,554.69897436,84.511282051,444.63897436,0.0853356567,0.8015860763,0.7942561057,0.024817726,0.0107899552,0.0140686623,0.0115859407,,,,12267,2886,,15153,,,,,,,4917,4917,,,,,,,,,,,,,,,
2020/2021YE,4,940,80864325,77688286,0.0390762767,0.0375800524,0.0397561914,0.0564967184,1.0523871196,826310,,,45.094333151,0.6056744777,0.1091670726,0.0365259432,0.0378794509,0.0639993711,0.0645609329,0.0305928535,0.0196004082,,0.006014499,,0.025984991,,512.01825019,36.525846077,94.26159539,50.705319062,0.0881873748,,0.0931414608,0.0216053677,0.0670899514,,485.40461538,77.245128205,408.15948718,0.03741737,0.8408644546,0.6162476943,0.0478553083,0.0344385678,0.0308508737,0.0330505052,28759,,,11931,,,40690,639,4067,4706,82.728767123,30196,17907,44148,92251,,,,,,,,,,,,,,,
2020/2021YE,4,941,589794897,614941836,-0.042358275,0.0221520639,0.0217937051,0.114679958,1.2307324559,40752746,0.2237084351,,31.421681976,0.5387978172,0.0434780294,0.0523543354,0.0493573586,0.0399980732,0.0625008118,0.0560785569,0.0647831439,,0.0630996871,,0.0295521865,,648.44524669,36.604076038,105.24205762,52.938728197,0.1456077841,,0.1030238498,0.0253718495,0.0769617132,,3450.0548718,478.06358974,2953.874359,0.0402324828,0.8561818489,0.7739363437,0.0437684718,0.0251222446,0.0133965755,0.0220112556,180269,14155,19254,,,,213678,8013,25061,33074,303.00547945,110597,117018,282570,510185,,,,,,,,,,,,,,,
2020/2021YE,4,942,1373320063,1360840419,0.0089333883,0.013403054,0.0134992822,0.125450531,1.4607393477,135807907,0.1542762787,-0.04828293,26.519725104,0.5750161619,0.0649169623,0.0631066506,0.0401109153,0.1129042227,0.0551501336,0.0201276597,0.0244123234,,0.0112421935,0.0025800569,0.0304327202,,811.64719466,45.440010888,100.3156605,52.567959901,0.0935327725,,0.1030449117,0.0231495147,0.0630739395,,8000.2553846,1338.2379487,6515.5071795,0.013078131,0.8144123989,0.7669000212,0.0525418781,0.0107097284,0.012253308,0.0110485938,277182,57621,,34355,81535,,450693,13874,24480,38354,381.02739726,139075,44337,484032,667444,,,,,,,,,,,,,,,
2020/2021YE,4,946,52251392,50787098,0.0278550672,0.028015513,0.028015513,0.0651441018,1.6815729526,6569452,,,35.697422657,0.5434849658,0.172387922,0.0102873693,0.0542501094,0.011765124,0.083845971,0.0289625955,0.0306885989,,0.0185996274,0.0006202879,0.0451074289,,588.80006849,66.53587124,107.45725114,52.130480391,0.1110881429,,0.1472750975,0.0323432632,0.08821825,,280.44512821,44.247692308,235.87692308,0.008190494,0.8410804801,0.5934873337,0.0382023701,0.0313393777,0.0165798568,0.0254400882,17532,,,,,,17532,172,1152,1324,78.276712329,28571,,14116,42687,,,,,,,,,,,,,,,
2020/2021YE,4,947,2029746067,1966725845,0.0298141021,0.0240256677,0.0243166214,0.1636896049,0.872495959,-119699352,0.0182595536,-0.211578223,18.872084829,0.4585092644,0.1243850193,0.0521252162,0.0503200696,0.1395660265,0.0422132133,0.0236635167,0.0221390948,,0.0165453513,0.0095191116,0.0610141163,,850.31981712,40.54886902,113.03663475,51.115856398,0.1486189976,,0.0885022422,0.0144805669,0.0510846151,,9608.3697436,1810.9092308,7706.0933333,0.0118364137,0.8020188168,0.8160515536,0.0357384826,0.0144168318,0.0095752579,0.0136058618,235321,32564,10158,68833,64630,,411506,15173,22633,37806,238.59726027,87088,158243,915387,1160718,,,,,,,,,,,,,,,
2020/2021YE,4,948,357622628,357622568,1.6286575E-7,0,1.6312234E-7,0.1274768327,1.4710962357,41722803,,-0.104177513,143.08953272,0.6709619182,0.0605338695,0.0033034146,0.0310122715,0.0160690531,0.0614327283,0.0116277901,0.0496993599,,0.0138810769,0.0091079648,0.072370553,,704.38612849,40.645625102,84.972743483,54.567740176,0.1783811723,,0.125205113,0.0135400667,0.0716579331,,2444.474359,350.28820513,2090.3533333,0.0133388636,0.8551340805,0.728591895,0.0253054299,0.025729638,0.046914723,0.0293010336,20,,160267,,,,160287,,,,32.246575342,11770,,69370,81140,,,,,,,,,,,,,,,
2020/2021YE,4,950,529855026,525693411,0.0077916649,0.0086668327,0.0088577555,0.0884678481,1.6501012308,85990216,0.1802735462,,19.998105813,0.5534748559,0.1060620525,0.049409475,0.0421173379,0.0320504289,0.0624770931,0.0416636495,0.08383631,,0.0043763538,0.0010039323,0.0235285109,,639.18796395,36.038569321,101.85128959,49.667568171,0.0916036234,,0.1193093634,0.0211132468,0.0693866484,,3321.2892308,403.73487179,2876.2512821,0.0090979121,0.8660044586,0.7011158429,0.0429484989,0.0244480046,0.0170433831,0.0218863365,158316,8062,13319,14840,33081,,227618,7863,30742,38605,354.87945205,129531,69431,287776,486738,,,,,,,,,,,,,,,
2020/2021YE,4,951,983283124,904601434,0.0795006974,0.1281075818,0.129246205,0.1385701592,0.9029532613,-22059243,0.082704435,-0.064193608,34.583450606,0.5377173253,0.0750110241,0.0494658322,0.0362103681,0.0396920504,0.0572337975,0.0695262559,0.039975009,,0.0568445412,,0.0383237962,,725.82336906,36.453866342,111.72389394,51.405627311,0.1004058522,,0.1181106796,0.0289300346,0.0642315859,,5079.985641,952.79384615,4101.7676923,0.0569008243,0.8074368674,0.7240130867,0.0836894177,0.0431059297,0.0469675968,0.0441706322,254745,16294,24442,10856,5863,,312200,7419,35278,42697,634.9890411,231771,92297,499299,823367,,,,,,,,,,,,,,,
2020/2021YE,4,952,727950364,718292313,0.0131930278,0.0139991798,0.0146445034,0.0868618424,2.0078353371,136779302,0.1677713697,,58.56724007,0.5908818952,0.0922535787,0.0425330329,0.0546415456,0.07104585,0.0510720251,0.0257634861,0.0312762486,,0.0050317259,0.0016393361,0.0338612759,,660.49861758,39.565326511,96.937431059,50.712384145,0.0791191345,,0.108848206,0.0305242969,0.0561618628,,4455.7179487,766.18102564,3668.0205128,0.0275112115,0.8232164951,0.7628161902,0.0603411298,0.0365485598,0.0357048665,0.0363370195,171065,13511,20197,26692,44952,,276417,8438,32395,40833,461.69041096,168517,70991,233429,472937,,,,,,,,,,,,,,,
2020/2021YE,4,953,1115834145,1082767011,0.0282988047,0.0255655782,0.0260448862,0.1740753645,1.0965953418,25464010,0.0310162149,-0.212547788,23.609271232,0.5492009047,0.0537607853,0.061215202,0.0737392277,0.1132695072,0.0494892909,0.0127101157,0.0344086142,,0.006824648,0.0008783426,0.0445033616,,805.79985794,32.695338185,97.433447902,52.72684734,0.0945127253,,0.0995225074,0.0172414744,0.0601065568,,6231.9466667,643.61641026,5528.0784615,0.0159499053,0.8870548413,0.839682313,0.0388446966,0.0573911647,0.0166973482,0.0503995119,165924,43555,10498,48096,85016,,353089,10935,18994,29929,143.58356164,52408,96078,306615,455101,,,,,,,,,,,,,,,
2020/2021YE,4,955,226800362,213350590,0.0587748309,0.0570958663,0.0590361381,0.1453012004,1.5742185274,26325939,,-0.042821981,46.154356727,0.559658978,0.0896923483,0.0475399636,0.0489272238,0.0878244968,0.0684743603,0.0044012986,0.0164401188,,0.005938305,0.0000335921,0.0710693147,,564.38566734,56.094937486,91.574893256,49.193978429,0.083139308,,0.1222500788,0.0364909368,0.0779339136,,1274.8112821,150.72102564,1120.5887179,0.0048357156,0.8790232199,0.6075018414,0.0352266064,0.0136164693,0.0130996751,0.0134356145,45131,5657,15587,4421,2797,,73593,2675,10466,13141,200.70136986,73256,21456,77761,172473,,,,,,,,,,,,,,,
2020/2021YE,4,957,244435701,235455336,0.0364795519,0.0354351585,0.0365795755,0.0511742782,1.0617298563,2766720,0.0061716031,,25.371752886,0.6134897923,0.1030154915,0.0384974195,0.0541731555,0.0492022952,0.0568892184,0.0152570146,0.0278717924,,0.0055613368,,0.0360424838,,663.85904488,36.379715211,94.321487505,49.344523564,0.0710150247,,0.125189126,0.0292012009,0.0594281309,,1560.8548718,191.10974359,1355.034359,0.0422858386,0.8681360346,0.6754419832,0.0541700253,0.0189717235,0.0174883337,0.0184620031,71810,5729,4598,11116,5860,,99113,3098,19989,23087,232.12328767,84725,21200,145588,251513,,,,,,,,,,,,,,,
2020/2021YE,4,958,1355304281,1311794050,0.0317783767,0.0354382282,0.0351312164,0.1331650711,0.9570634307,-14467420,0.0692889442,-0.085690497,36.651964515,0.5748661284,0.0425090801,0.0571987751,0.0397953794,0.0711906236,0.0571340163,0.0647190952,0.02885157,,0.0114082792,0.0021445635,0.050182489,,715.66102032,36.299571885,100.56461464,51.495457844,0.1292396271,,0.1016317921,0.0196671926,0.0634519127,,7757.5261538,1106.38,6626.5348718,0.0263105749,0.8542072228,0.7367626835,0.0504259352,0.0124260328,0.0139799894,0.0128919869,312877,22824,31932,20500,,,388133,17131,39522,56653,407.29041096,148661,153178,577200,879039,,,,,,,,,,,,,,,
2020/2021YE,4,959,538540530,515285490,0.0422607269,0.0400496948,0.0430793402,0.127364431,0.8841652079,-13269595,0.0433045872,,37.80626339,0.5723236328,0.061987065,0.0635624503,0.064559829,0.1007596729,0.0504271761,0.0259762253,0.0213401622,,0.0032740286,0.0048056842,0.0309840738,,644.94278577,33.741085281,98.675261044,52.933323663,0.1149852041,,0.0690590515,0.0206034536,0.057422187,,2951.1697436,559.53692308,2381.7287179,0.0209342986,0.8070456547,0.6651933482,0.050917694,0.0203160184,0.0276035684,0.0225508443,127169,7200,23590,10181,,,168140,6896,18597,25493,170.39726027,62195,61884,295766,419845,,,,,,,,,,,,,,,
2020/2021YE,4,961,216170175,213467146,0.012452692,0.0166257468,0.0166257468,0.143529925,0.9991874198,-46915,0.0674961272,,12.70777971,0.4484913866,0.0290389384,0.1854213158,0.0189290971,0.0152276861,0.0646294452,0.0867791726,0.0594333121,,0.006999184,0.0008886397,0.0841618225,,1033.3395253,49.919199737,145.20732986,55.970764131,0.154157832,,0.1003931021,0.0048384729,0.070599457,,932.60923077,219.02923077,713.58,0.1057556742,0.7651436169,0.8038221921,0.0576868125,0.0126624582,0.0088991495,0.0117172656,32726,9910,,,,,42636,2109,75,2184,,,4639,22495,27134,,,,,,,,,,,,,,,
2020/2021YE,4,962,680010387,617002517,0.0916732101,0.1124740293,0.1167943557,0.0677414188,0.8376626583,-27879836,0.2759363703,-0.176972399,32.282450926,0.587081942,0.0713930081,0.0502768422,0.0424632715,0.0648975079,0.0583562779,0.0239839703,0.0389386037,,0.0292305362,,0.0333780401,,557.39845526,34.975571489,99.115677355,50.253221789,0.1008853664,,0.1093495713,0.018531587,0.0638275069,,3897.9825641,541.06358974,3308.2466667,0.0298126005,0.848707405,0.7730315935,0.0586277189,0.0282405565,0.0145965909,0.024461548,175685,14971,31331,,65284,,287271,6681,24624,31305,403.17260274,147158,91947,361393,600498,,,,,,,,,,,,,,,
2020/2021YE,4,963,27985396,27977992,0.0002626191,0.0011085483,0.0011085483,0.0895897274,1.0771636121,836004,0.0433704359,,18.035662295,0.5810714837,0.1452783884,0.021284874,0.0378897552,0.0101365365,0.0793476122,0.0625270185,0.0256373975,,0.0048705957,,0.0319563385,,639.05202312,65.830700064,101.27446269,53.124841198,0.1404501013,,0.1005994029,0.0374821527,0.0842543666,,161.06205128,20.786666667,140.27538462,0.0605181631,0.8709400104,0.6392317237,0.0280192434,0.0274691342,0.0244585913,0.0264243139,7785,,,,,,7785,70,1204,1274,42.931506849,15670,1348,7324,24342,,,,,,,,,,,,,,,
2020/2021YE,4,964,47108727,46670315,0.0091819944,0.0099404525,0.0082929592,0.1075402696,0.9692228247,-281609,0.018837036,,27.430972621,0.6285729126,0.0351318945,0.0260374284,0.0705151128,0.0173977704,0.0517937372,0.0198783321,0.0739000453,,0.0095183345,0.0036857913,0.0635686408,,355.715395,39.350675219,78.211812087,45.181193233,0.1371408226,,0.15674896,0.0480319004,0.0601783306,,361.80102564,53.024615385,308.77641026,0.0299272018,0.8534426062,0.8672913289,0.0278154247,0.0484113013,0.038006108,0.0467885981,20726,,,,1483,7411,29620,68,770,838,38.95890411,14220,395,15948,30563,,,,,,,,,,,,,,,
2020/2021YE,4,965,235621999,243376726,-0.032709364,0.0332906874,0.0345887064,0.0914998518,1.019946941,1025396,0.8438072422,,24.847904954,0.5441008784,0.0767964374,0.0519572697,0.0376003171,0.0771429228,0.0549860598,0.0029241239,0.0316538886,,0.1038246386,0.000104507,0.0189089567,,584.88013543,45.601201158,104.39125272,50.57824306,0.1559780751,,0.1265539959,0.0204131856,0.0652971603,,1404.1964103,202.01333333,1184.5174359,0.0101718549,0.8435553796,0.7454936828,0.0646308668,0.0208447759,0.0165973507,0.0196528593,45682,5198,7223,7579,19113,,84795,2249,9868,12117,117.15890411,42763,25453,61241,129457,,,,,,,,,,,,,,,
2020/2021YE,4,966,219579913,212177083,0.0335076771,0.0316758897,0.0325253754,0.0720598245,0.8522467508,-5449908,,-0.005171986,21.454243026,0.5854726365,0.1096845504,0.0397516955,0.0340461404,0.0629505833,0.0560518228,0.028555399,0.0479230796,,0.0050540756,,0.0305100169,,659.27354504,42.118769447,98.265447885,51.051397063,0.083553645,,0.1225076849,0.0159258102,0.0616408973,,1315.4994872,198.50410256,1113.4235897,0.0036548293,0.8463884635,0.7149798438,0.0517383172,0.0301763411,0.037602556,0.0323882541,45170,2744,8776,9754,16973,,83417,3346,9862,13208,156.02465753,56949,18024,56422,131395,,,,,,,,,,,,,,,
2020/2021YE,4,967,134810483,132190948,0.0191897513,0.0184970774,0.0196546496,0.0808580256,1.0882372148,2338911,0.0430562155,,47.632253115,0.5963309384,0.0903761105,0.050872398,0.0310575479,0.0405991631,0.0694719243,0.0474703266,0.0395828681,,0.0067755241,0.0007284938,0.0267347052,,623.42224885,38.375947003,92.627038074,49.156196969,0.1136021975,,0.1091615322,0.0311050642,0.0750674151,,864.43333333,116.26153846,743.48461538,0.0259885894,0.8600832322,0.681133799,0.0552571988,0.0212745603,0.0186310399,0.0203685807,47211,3526,4984,2674,,,58395,1676,4678,6354,117.96986301,43059,1864,86282,131205,,,,,,,,,,,,,,,
2020/2021YE,4,968,103494448,91692765,0.1133349007,0.1142438947,0.1142438947,0.0763360068,1.068611908,1299326,0.0098457183,,17.176146073,0.6531140876,0.0753987414,0.0460246897,0.0473719397,0.0340820331,0.0747659452,0.0181519544,0.0192370167,,0.0047200958,0.0003460053,0.0267874912,,620.11349839,56.388584692,90.102129047,52.99051879,0.1449458728,,0.1059724334,0.0354618666,0.0794785834,,592.79128205,58.289230769,532.83948718,0.0165168591,0.8988652555,0.7059385637,0.03161579,0.0225418552,0.0230267212,0.0226729138,29133,2314,,,2803,,34250,759,6783,7542,96.246575342,35130,6193,8899,50222,,,,,,,,,,,,,,,
2020/2021YE,4,969,161628311,151643063,0.0612047105,0.0592566692,0.0615462692,0.0446388674,0.8754882432,-4458578,,-0.544903645,14.354897423,0.6709248455,0.0904559013,0.0050556157,0.0317470577,0.0169971212,0.030239075,0.0242795545,0.0270827583,,0.0074923134,0.001851865,0.0938738924,,573.27587721,38.819186667,89.551470049,51.000532546,0.1271298362,,0.1139505951,0.014635761,0.0322061045,,1081.4533333,116.95282051,941.34,0.0034554927,0.8704397786,0.7722793114,0.049478234,0.0100372581,0.0150239773,0.0109336564,,,116164,,,,116164,,,,,,,69187,69187,,,,,,,,,,,,,,,
2020/2021YE,4,970,214279905,200020410,0.0660450814,0.0681970806,0.0694009589,0.0436221866,0.7271605291,-11757802,0.0683339769,,39.971098229,0.5986801451,0.1286116652,0.046229602,0.0449635063,0.0469177821,0.0445073468,0.0265755537,0.0268641904,,0.005781997,,0.0308682113,,571.30487203,40.656935099,95.574724505,49.781902873,0.0868795143,,0.1039639667,0.0297531375,0.0471106712,,1276.8712821,121.06564103,1146.5558974,0.0035030273,0.8979416434,0.7005531521,0.0645647089,0.018894219,0.0223758316,0.0199468859,65009,3987,5371,7694,22402,,104463,2460,11182,13642,180.84109589,66007,9440,105418,180865,,,,,,,,,,,,,,,
2020/2021YE,4,971,20169800,20149831,0.0009837916,0.0009900445,0.0009900445,0.0463038305,1.0844954512,627944,,,26.674778813,0.7435437012,0.0061013268,0.026435525,0.0532941222,0.0267097527,0.0540707483,0.0121719327,0.0312688369,,0.0030694372,0.0199000684,0.0234345486,,313.29614621,36.928145993,64.675049722,44.527656536,0.1275389032,,0.1590367392,,0.0568851481,,178.51897436,22.707179487,155.41179487,0.3429427752,0.8705617732,0.698445733,0.0400654668,0.0374786491,0.0403232796,0.0380538845,,,,26569,10200,,36769,,,,,,,,,,,,,,,,,,,,,,,
2020/2021YE,4,972,150040975,153276860,-0.021358563,0.0361229913,0.0368375291,0.0604482381,1.9706508955,25402494,0.6954291037,-0.169250065,87.125933856,0.641717539,0.0799184558,0.0073669987,0.0307758668,0.0085106081,0.0362246917,0.0224406455,0.0511534634,,0.0876734922,0.0012907044,0.0329275342,,721.42040816,49.213249279,95.343322153,53.338815056,0.1229677392,,0.1780191541,0.0215814882,0.0418340274,,1030.1389744,145.64307692,854.88461538,0.0003808247,0.8298730916,0.7570660496,0.0577500303,0.0363585295,0.0412421618,0.0373684698,,,93590,,,,93590,,,,,,,17336,17336,,,,,,,,,,,,,,,
2020/2021YE,4,973,65263400,64384975,0.0133574568,0.0420576938,0.0401980886,0.3984161749,1.387410669,7451654,,,48.260434771,0.5076552151,0.1530038183,0.0338002083,0.1031865845,0.0033193166,0.0613853287,0.0034468207,0.0318995252,,0.0037790079,0.0012913098,0.0972328649,,652.55880815,159.63504095,119.10986379,54.443221801,0.1848733508,,0.207667841,0.0483451309,0.0672092902,,322.39846154,33.499487179,284.52615385,0.0262855761,0.8825295024,0.9190847903,0.0640635311,0.0401191948,0.0366336772,0.0397126061,9121,,,,2357,,11478,,567,567,85.309589041,31138,91,25431,56660,,,,,,,,,,,,,,,
2020/2021YE,4,974,267588452,247811496,0.072531309,0.0747961837,0.0781360491,0.0443017378,0.9469061503,-4030381,1.2284454652,,39.60267011,0.6083023017,0.0855738029,0.0332346413,0.0430704825,0.0390334045,0.0502138857,0.0472639897,0.0427170734,,0.0237231057,0.0042694546,0.0225978582,,620.61848058,37.769277124,96.955728842,51.694938808,0.1406118987,,0.1292804197,0.0248203764,0.0546849205,,1591.7487179,225.06615385,1353.2384615,0.0112915709,0.8501583487,0.6275943117,0.0508121868,0.0294226074,0.03087159,0.0299046512,44967,4908,45893,9589,13449,,118806,2585,11365,13950,117.42739726,42861,15681,124738,183280,,,,,,,,,,,,,,,
2020/2021YE,4,975,1272238053,1254781954,0.0135774689,0.0180076371,0.0183149807,0.1011673612,1.9336634876,254485023,0.1703913512,-0.01111586,20.138942846,0.6014979392,0.0650164061,0.0733854669,0.0384213339,0.0494409704,0.0570924284,0.0261269509,0.0293870142,,0.0079297759,0.0007337883,0.0509679258,,746.06875042,33.031369143,93.493566503,51.643464495,0.141037778,,0.089915086,0.0228147223,0.063502502,,7784.6379487,1448.0251282,6289.3364103,0.0207378716,0.807916367,0.7671118636,0.0394841684,0.0154730037,0.0099496354,0.0142291385,323615,29631,34076,28794,43479,,459595,15140,31429,46569,459.9890411,167896,122886,574997,865779,,,,,,,,,,,,,,,
2020/2021YE,4,976,621701619,613269644,0.013436783,0.0269184614,0.0271787773,0.117688625,1.5469224747,204375222,0.5702134006,,9.4788400693,0.5490093134,0.0650425824,0.0337596612,0.120033996,0.0190901713,0.0610049203,0.0252737633,0.0639329386,,0.0191033047,0.0012168124,0.0425325363,,558.59489481,35.543068005,102.28270251,51.06401976,0.1036917602,,0.1016246744,0.0160591737,0.0717646472,,3654.3984615,600.41435897,3017.9235897,0.0123261013,0.8258332039,0.727362912,0.0439298572,0.024945843,0.0121230312,0.0221074721,88228,25492,5222,31771,117409,,268122,4562,9279,13841,117.43287671,42863,6598,294230,343691,,,,,,,,,,,,,,,
